type	index	image	question	A	B	C	D	answer
sdt	1767	data/figure/sdt/2024-07-23--医疗器械-澳华内镜-国产软镜龙头，旗舰机型引领新成长_page55_表公司盈利预测假设条件.jpg	假设2024年管理费用/营业收入比例为19.08%，且销售费用/营业收入比例为33.00%，那么2024年的总费用占营业收入的比例是多少？	52.08%	54.08%	56.08%	58.08%	A
sdt	1768	data/figure/sdt/2024-07-23--橡胶制品-利通科技-利通科技首次覆盖报告：深耕橡胶软管，石油管持续放量_page7_表3分业务预测百万元.jpg	假设2023年混炼胶的营业收入为17.03，且其增长率保持不变，2025年的营业收入预计为多少？	19.53	21.79	17.68	16.93	A
sdt	1769	data/figure/sdt/2024-07-23--橡胶制品-利通科技-利通科技首次覆盖报告：深耕橡胶软管，石油管持续放量_page3_表2公司主要供应商与客户情况.jpg	如果2023年供应商一的采购/销售总额比增加到10%，其他供应商的比例不变，总比例会是多少？	28.58%	29.58%	30.58%	31.58%	A
sdt	1770	data/figure/sdt/2024-07-21--造纸印刷-民士达-民士达首次覆盖报告：芳纶纸行业龙头，新产品打造第二增长曲线_page7_表3分业务预测百万元.jpg	如果2024年芳纶纸复合材料的营业收入增长率为60%，那么2024年的营业收入将是多少？	1.6	1.8	2	2.2	A
sdt	1771	data/figure/sdt/2024-07-19--食品饮料-康比特-康比特首次覆盖报告：产品不断创新发展，深耕运动营养行业蓝海_page11_表4公司盈利预测.jpg	如果数字化体育科技服务在2023年的收入为0.28亿元，且2024年的增长率为10%，那么2024年的收入将是多少？	0.31亿元	0.30亿元	0.32亿元	0.33亿元	A
sdt	1772	data/figure/sdt/2024-07-19--航运港口-招商港口-全球领先港口运营商，受益于一带一路新机遇_page11_表22023年公司集装箱吞吐量及变化情况万TEU.jpg	假设2022年宁波舟山港的集装箱吞吐量为1134.6万TEU，如果其增长率保持在276.5%，那么2023年的吞吐量应为多少？	4272.0万TEU	4372.0万TEU	4472.0万TEU	4572.0万TEU	A
sdt	1773	data/figure/sdt/2024-07-18--银行-瑞丰银行-浙江农信小微和数字化转型标杆_page16_表4浙江省81农商行和1家农信联社.jpg	如果所有农商行的ROE平均值提高到15%，需要增加多少百分点？	2.50%	3.00%	3.50%	4.00%	B
sdt	1774	data/figure/sdt/2024-07-16--电子元件-伊戈尔-变压器出海领军企业，新能源及数据中心双轮驱动_page20_图表39与同业相比公司海外占比较高.jpg	假设金盘科技的变压器业务毛利率下降至20%，其2023年净利润率将减少多少百分点？	1.53%	2.18%	2.84%	3.50%	C
sdt	1775	data/figure/sdt/2024-07-16--电子元件-伊戈尔-变压器出海领军企业，新能源及数据中心双轮驱动_page16_图表31预计2025年中国及全球光伏发电用升压变需求分别为1191086亿元20212025CAGR分别为50及bf57.jpg	假设2024年中国集中式光伏新增装机占比提高到60%，光伏发电用升压变需求将增加多少亿元？	10.60亿元	12.60亿元	14.60亿元	16.60亿元	B
sdt	1776	data/figure/sdt/2024-07-16--工程机械-五新隧装-深度报告：隧道钻爆法设备小巨人，铁公路水利矿山领域齐发力_page20_no_caption.jpg	如果2023年混凝土喷湿机器的收入增长率为15%，那么2024年的收入将是多少？	26,300万元	27,300万元	28,300万元	29,300万元	B
sdt	1777	data/figure/sdt/2024-07-15--电力行业-中闽能源-优质新能源运营商，海上风电发展空间较大_page16_表6不同电价成本下陆上风电单位GW装机净利润测算亿元.jpg	在全投资成本为5300元/KW的情况下，上网电价为0.37元/KWh时的净利润与上网电价为0.32元/KWh时的净利润相比，增加了多少？	0.79亿元	0.84亿元	0.89亿元	0.74亿元	A
sdt	1778	data/figure/sdt/2024-07-15--医疗器械-英科医疗-手套防护领军企业，成本优势铸就价值_page8_图表13英科医疗在国内主要手套厂商中收入规模及毛利率领先.jpg	如果2023年英科医疗的收入规模增长率为20%，其收入规模将达到多少亿元？	74.2	74.16	74.18	74.19	B
sdt	1779	data/figure/sdt/2024-07-15--医疗器械-英科医疗-手套防护领军企业，成本优势铸就价值_page15_图表23公司分业务盈利及费用预测.jpg	如果2026年医疗防护类的毛利率提高到22.6%，且收入占比保持不变，那么2026年的毛利润为多少？	22.6亿元	23.6亿元	24.6亿元	25.6亿元	A
sdt	1780	data/figure/sdt/2024-07-14--电子化学品-金宏气体-公司深度报告：综合气体服务商，打造电子大宗现场制气新增长极_page26_表17公司主营业务分产品收入及利润拆分百万元.jpg	如果2025年现场制气及租金的营业收入增长率为30%，那么营业收入将达到多少？	647.67	693.67	739.67	785.67	A
sdt	1781	data/figure/sdt/2024-07-14--电子化学品-金宏气体-公司深度报告：综合气体服务商，打造电子大宗现场制气新增长极_page27_表18金宏气体相较于可比公司20242026年具备估值提升空间.jpg	如果金宏气体2024年的归母净利润增长率达到50%，其2024年PE将变为多少？	23.6	25.8	27.4	29.2	C
sdt	1782	data/figure/sdt/2024-07-12--电池-德瑞锂电-锂一次电池先行者，扩产顺应市场高需求_page12_表2公司锂锰电池锂铁电池系列产品技术水平和行业标准对比.jpg	如果FR14505电池的实际放电功率为1.5W，且每天放电时间为2小时，其连续工作时间将如何变化？	减少30%	增加30%	减少20%	增加20%	A
sdt	1783	data/figure/sdt/2024-07-09--医疗器械-微电生理-电生理领域国产龙头，高端产品迎来放量期_page24_图表44公司分业务收入及毛利率百万元.jpg	假设2024年设备类产品毛利率提高至50%，且销售收入保持不变，那么毛利润将增加多少百万元？	1.67	2.5	3.34	4.17	A
sdt	1784	data/figure/sdt/2024-07-09--医疗器械-微电生理-电生理领域国产龙头，高端产品迎来放量期_page21_图表41福建27省联盟组套类和单件类产品最高申报价.jpg	如果磁定位异/星形诊断导管+磁定位压力感应治疗导管的最高有效中报价降低20%，其新价格是多少？	42400元	46400元	50400元	54400元	A
sdt	1785	data/figure/sdt/2024-07-08--航运港口-国航远洋-北交所首次覆盖报告：国内干散货航运主要企业之一，“10+10”造船计划快速提升运力_page16_图19对于长期在排放控制区内航行的船舶甲醇燃料的投资回收期更短.jpg	如果甲醇燃料价格为270美元/吨，且甲醇占MGO价格的30%，那么在硫排放控制区航行时间达到75%时，甲醇投资回报年限与MGO相比是多少？	1.56年	2.34年	3.90年	1.17年	A
sdt	1786	data/figure/sdt/2024-07-08--交运设备-时代电气-平台型电气解决方案提供商雄鹰展翅，交通与能源两翼齐飞_page39_轨道交通装备业务.jpg	假设2025年新兴装备业务中的功率半导体器件业务Y/Y增长率为20%，那么2025年的营收将是多少？	50.51亿元	60.61亿元	65.66亿元	56.41亿元	B
sdt	1787	data/figure/sdt/2024-07-08--生物制品-凯因科技-丙肝新药快速放量，乙肝在研新药进展可期_page17_表7派益生慢性乙肝适应症的销售预测.jpg	如果2024年慢性乙型肝炎患者人数增加到3000万人，诊断率保持不变，那么2024年的优势乙肝患者的治疗数将是多少？	30.00万人	36.75万人	40.50万人	44.10万人	B
sdt	1788	data/figure/sdt/2024-07-05--计算机设备-诺瓦星云-受益于MLED及超高清趋势，出海带来增长alpha_page27_表12公司接收卡发送卡及视频处理设备的最大带载能力.jpg	假设Armor系列A10s Pro的发送卡MCTRL1600(4KX2K)的带载能力降低至800万，其视频处理设备的最大LED带载点数将减少多少？	100万	200万	300万	400万	B
sdt	1789	data/figure/sdt/2024-07-05--计算机设备-诺瓦星云-受益于MLED及超高清趋势，出海带来增长alpha_page29_表14公司视频处理器收入结构单位万元.jpg	假设2022年视频拼接器的比例增加了5%，而其他产品比例不变，那么2022年视频拼接器的金额将是多少？	32,344.59万元	32,334.59万元	32,324.59万元	32,314.59万元	A
sdt	1790	data/figure/sdt/2024-07-05--计算机设备-诺瓦星云-受益于MLED及超高清趋势，出海带来增长alpha_page10_表6公司2021年在前五大客户中的份额相较2020年提升单位万元.jpg	如果艾比森2021年的LED显示屏业务收入增长率为40%，且诺瓦星云对其收入增长了1000万元，那么诺瓦星云对其收入的实际增长率是多少？	38.10%	40.62%	42.10%	35.62%	A
sdt	1791	data/figure/sdt/2024-07-05--计算机设备-诺瓦星云-受益于MLED及超高清趋势，出海带来增长alpha_page30_表15公司分业务收入预测单位百万元.jpg	如果多媒体信息发布系统在2024年的毛利率为55%，且营业成本增加10%，那么2024年的收入预测值是多少？	190.28百万元	200.00百万元	210.00百万元	220.00百万元	C
sdt	1792	data/figure/sdt/2024-07-04--风电设备-振江股份-海风和支架两大引擎，西门子能源和GCS核心供应商_page9_表3振江股份盈利预测单位亿元.jpg	假设振江股份2024年光伏/光热支架业务的营业收入增长率为20%，其营业收入将达到多少亿元？	13.2	14.4	15.6	16.8	A
sdt	1793	data/figure/sdt/2024-07-04--小金属-宝钛股份-切入“果链”，钛材龙头能否破局？宝钛股份：成本高企，需求见顶，产能过剩，利润原地踏步，现金流承压_page0_no_caption.jpg	如果宝钛股份将铝合金的抗拉强度提高到300Mpa，其比强度将达到多少？	60	67	74	81	B
sdt	1794	data/figure/sdt/2024-07-03--纺织服装-富安娜-公司深度报告：匠心铸就艺术美学，品牌恒久远_page26_表9营收拆分万元.jpg	假设2024年直营渠道的营收占比提高到25%，且总营业收入保持不变，那么直营渠道的营业收入将是多少？	81,106万元	85,106万元	89,106万元	93,106万元	A
sdt	1795	data/figure/sdt/2024-07-03--汽车整车-比亚迪-销量点评：6月销量持续向上，新车型订单表现强劲_page2_图4比亚迪分车型销量辆.jpg	如果比亚迪海豹在2024年5月的销量增长了50%，那么它的累计销量将达到多少？	37,819	42,369	47,919	52,469	B
sdt	1796	data/figure/sdt/2024-07-03--消费电子-立讯精密-果链龙头，AI助力再腾飞_page25_图表66公司收入拆分.jpg	假设2024年电脑互联产品及精密组件的毛利增长率为20%，那么2024年的毛利将是多少？	17亿元	20.4亿元	24亿元	28亿元	B
sdt	1797	data/figure/sdt/2024-07-02--食品饮料-中炬高新-浅析激励实现路径_page20_图表23中炬高新各类型市场与可比公司对比.jpg	假设海天味业在2023年将其北部区域的经销商数量增加到2200家，其期间净增加量将是多少？	179家	200家	221家	242家	C
sdt	1798	data/figure/sdt/2024-07-02--食品饮料-中炬高新-浅析激励实现路径_page23_图表32公司营收测算汇总百万元.jpg	假设2024年其他调味品的收入增长率为18%，那么2024年的其他调味品收入将是多少？	1396.16	1395	1394	1397	A
sdt	1799	data/figure/sdt/2024-07-01--航空机场-海航控股-离了个大谱！你敢信！海航居然也能跌到面值退市边缘！？_page10_海航控股2023年年报.jpg	如果2024年5月国际收入客公里（RPK）环比增长率为-2.30%，那么假设其在6月继续保持这一增长率，6月的数值将是多少？	1305.91	1308.91	1306.91	1307.91	A
sdt	1800	data/figure/sdt/2024-07-01--航空机场-海航控股-离了个大谱！你敢信！海航居然也能跌到面值退市边缘！？_page13_单位千元币种人民币.jpg	假设2023年海航控股的EBITDA全部债务比为0.15，且利息保障倍数保持不变，其现金利息保障倍数将变为多少？	3.46	3.75	4	4.25	A
sdt	1801	data/figure/sdt/2024-07-01--工程建设-四川路桥-当前时点，怎么看四川路桥的投资价值？_page17_表15公司分业务营收预测表.jpg	如果2025年四川路桥的贸易销售毛利率提高到0.5%，且收入保持不变，那么其毛利润将增加多少百万元？	12.50百万元	15.00百万元	17.50百万元	20.00百万元	A
sdt	1802	data/figure/sdt/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page23_图表中国头部影院公司历年卖品业务收入占影院相关业务的比例.jpg	如果金逸影视在2020年的卖品业务收入占比降低到7%，其2017-2023年的平均值将变为多少？	8.90%	9.00%	9.20%	9.30%	A
sdt	1803	data/figure/sdt/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page49_no_caption.jpg	假设2023年的归母净利润为912百万元，且增长率保持在147%，那么2024年的归母净利润将是多少？	1213百万元	1569百万元	1825百万元	1300百万元	A
sdt	1804	data/figure/sdt/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page15_图表2023年公司境内境外影院收入拆分.jpg	假设境外影院业务的餐饮及卖品毛利率提高至60%，毛利润将增加多少亿元？	0.27	0.54	0.81	1.08	B
sdt	1805	data/figure/sdt/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page44_图表各公司储备的重要片单截至2024年6月26日.jpg	假设《敦煌英雄》和《远大前程》的制作成本分别为1.5亿元和1.2亿元，如果两部电影的票房收入均为4亿元，那么它们的净利润分别是多少？	2.5亿元和2.8亿元	2.8亿元和2.5亿元	2.5亿元和2.5亿元	2.8亿元和2.8亿元	A
sdt	1806	data/figure/sdt/2024-06-28--汽车整车-中国重汽-内需底部+海外增量，重卡龙头迎中期景气上行_page17_图表34公司收入利润分拆预测亿元.jpg	假设2024年配件收入的毛利率为17.0%，且配件收入为102.53亿元，那么配件毛利应该是多少？	17.43亿元	18.43亿元	19.43亿元	20.43亿元	A
sdt	1807	data/figure/sdt/2024-06-28--半导体-卓胜微-公司深度报告：十年磨剑成就射频龙头，自主可控构建强大内核_page39_表13可比公司估值对比.jpg	如果2024年卓胜微的EPS为2.20元/股，且PE倍数保持在35.90倍不变，其市值应为多少？	422.6亿元	487.8亿元	500.0亿元	550.0亿元	B
sdt	1808	data/figure/sdt/2024-06-28--农牧饲渔-邦基科技-高端饲料领航者，有望充分受益后周期需求回暖_page29_图表53公司业绩拆分预测表.jpg	假设2024年猪浓缩料的毛利率提高到18%，且营业成本保持不变，那么2024年的营业收入将是多少？	680.23百万元	702.34百万元	724.45百万元	746.56百万元	B
sdt	1809	data/figure/sdt/2024-06-28--农牧饲渔-邦基科技-高端饲料领航者，有望充分受益后周期需求回暖_page10_图表14部分生猪上市公司资产负债率.jpg	如果2023年牧原股份的资产负债率保持不变，而其他所有公司资产负债率均下降10%，牧原股份的排名将如何变化？	上升1位	下降1位	保持不变	上升2位	A
sdt	1810	data/figure/sdt/2024-06-28--石油行业-中国石油-经营稳健，股息仍具吸引力_page2_附一合幷损益表.jpg	如果2025年所得税率为25%，归属于母公司所有者的净利润将变为多少？	134121.75万元	149121.75万元	154121.75万元	164121.75万元	A
sdt	1811	data/figure/sdt/2024-06-28--物流行业-顺丰控股-时效件护城河较为稳固，国际业务有望加速_page2_附一合幷损益表.jpg	如果2025年投资收益减少50%，则2025年的归属于母公司所有者的净利润将减少多少？	554	5540	55400	554000	A
sdt	1812	data/figure/sdt/2024-06-27--电子元件-安培龙-国产温压传感器“小巨人”，布局力矩传感器打开成长空间_page31_图表61公司盈利预测.jpg	如果2025年氧传感器（含芯体）及其他产品的占比提高到5%，那么其营业收入将达到多少？	59.49亿元	62.47亿元	65.45亿元	68.43亿元	A
sdt	1813	data/figure/sdt/2024-06-27--软件开发-福昕软件-PDF行业全球领军者，订阅与渠道双转型进入收获期_page22_表6福昕软件24E26E分布业务收入与毛利率预测.jpg	如果2023年PDF编辑器与阅读器的收入增长率为10%，那么2023年的收入将是多少？	52,775.55万元	53,680.11万元	54,582.78万元	55,485.45万元	A
sdt	1814	data/figure/sdt/2024-06-27--贵金属-银泰黄金-战略规划确立增长蓝图，全球化布局蓄势待发_page13_图表19TwinHills金矿储量为6686吨.jpg	如果TwinHills金矿的总储量增加到70.5百万吨，假设金品位保持不变，新的金含量将是多少？	2.36百万盎司	2.48百万盎司	2.55百万盎司	2.62百万盎司	B
sdt	1815	data/figure/sdt/2024-06-27--贵金属-银泰黄金-战略规划确立增长蓝图，全球化布局蓄势待发_page19_图表31盈利预测表.jpg	如果2024年黄金单位成本增加到180元/g，总毛利将减少多少百万元？	360	420	480	540	B
sdt	1816	data/figure/sdt/2024-06-26--化学制药-梓橦宫-北交所首次覆盖报告：“中华老字号”焕新篇，神经系统新药步入收获期注入活力_page18_表112022年梓橦宫市占率为1524.jpg	假设2021年所有企业的市场占有率均增加了10%，那么2021年胞磷胆碱钠片（华润双鹤利民药业）的市场占有率将是多少？	21.88%	22.88%	23.88%	24.88%	A
sdt	1817	data/figure/sdt/2024-06-25--农药兽药-中农立华-公司主业稳步复苏，出海业务加速布局！_page16_表4中农立华盈利预测单位亿元.jpg	假设2024年制剂分部的成本 yoy 为10%，成本将变为多少亿元？	61.52	62.5	63.5	64.5	A
sdt	1818	data/figure/sdt/2024-06-25--中药-白云山-公司深度报告：华南医药消费龙头稳健增长，盈利能力持续优化_page15_表1大健康板块同行企业估值对比.jpg	如果2025年香飘飘的总市值达到70亿，且其PE保持在12.83，那么其EPS将是多少？	5.46元/股	5.66元/股	5.86元/股	5.26元/股	A
sdt	1819	data/figure/sdt/2024-06-25--中药-白云山-公司深度报告：华南医药消费龙头稳健增长，盈利能力持续优化_page15_表2大健康板块盈利预测及估值.jpg	假设2022年毛利率保持在43.52%，且营业成本不变，净利润将增加多少？	1.22亿元	1.42亿元	1.62亿元	1.82亿元	A
sdt	1820	data/figure/sdt/2024-06-25--中药-白云山-公司深度报告：华南医药消费龙头稳健增长，盈利能力持续优化_page17_表320182023公司主要中药大品种营业收入与毛利率.jpg	如果2023年滋肾育胎丸的毛利率提高至85%，其营业收入将增加多少？	0.1亿元	0.2亿元	0.3亿元	0.4亿元	B
sdt	1821	data/figure/sdt/2024-06-25--中药-白云山-公司深度报告：华南医药消费龙头稳健增长，盈利能力持续优化_page22_表5大南药板块可比公司估值.jpg	如果2023年云南白药的归母净利润增长率为20%，其2023A的归母净利润将是多少？	49.13亿元	50.94亿元	53.13亿元	56.33亿元	A
sdt	1822	data/figure/sdt/2024-06-25--中药-白云山-公司深度报告：华南医药消费龙头稳健增长，盈利能力持续优化_page26_表8大商业板块盈利预测及估值.jpg	如果2025年净利率提高到1.50%，且营业收入保持在615.41亿元，那么2025年的净利润将是多少？	7.69亿元	8.69亿元	9.69亿元	10.69亿元	C
sdt	1823	data/figure/sdt/2024-06-24--中药-葵花药业-品牌构筑核心壁垒，“六五”规划开启百亿目标_page15_表52021年妇科消炎药TOP20格局城市实体药店中成药.jpg	假设保妇康栓的市场份额下降到7.5%，而妇炎康片的市场份额上升到5%，则妇炎康片的销售额将变为多少？	9876万元	10230万元	10560万元	10890万元	C
sdt	1824	data/figure/sdt/2024-06-24--中药-葵花药业-品牌构筑核心壁垒，“六五”规划开启百亿目标_page25_表10葵花药业收入及毛利分拆.jpg	如果2025年营养保健品的营业收入增长率提高到20%，那么2025年的营业收入将是多少？	2.76亿元	3.00亿元	3.24亿元	3.48亿元	C
sdt	1825	data/figure/sdt/2024-06-24--中药-葵花药业-品牌构筑核心壁垒，“六五”规划开启百亿目标_page17_表62021年肝病用药TOP20格局城市实体药店中成药.jpg	如果片仔癀的市场份额增加到45%，假设总销售额不变，其他产品的市场份额将如何变化？	所有产品市场份额减少	部分产品市场份额减少	所有产品市场份额不变	部分产品市场份额增加	B
sdt	1826	data/figure/sdt/2024-06-23--汽车零部件-北特科技-深耕汽车底盘业务多年，打开人形机器人新成长曲线_page15_图表27可比公司估值情况.jpg	如果贝斯特在2024年的归母净利润增长率为30%，其2024E的归母净利润应为多少？	4.46亿元	4.73亿元	5.08亿元	5.35亿元	B
sdt	1827	data/figure/sdt/2024-06-23--医疗器械-昊海生科-公司深度研究：医美+医药两翼驱动发展，并购+自研强化竞争优势_page39_表12昊海生科可比公司估值情况截至2024年6月18日.jpg	假设华东医药在2024年的PE为15.8，且股价保持不变，那么其2024年的每股收益将是多少？	1.92	2	2.1	2.2	A
sdt	1828	data/figure/sdt/2024-06-21--专用设备-英维克-温控龙头，AI液冷时代迎新机遇_page30_表16全球储能温控市场规模测算.jpg	假设2022年风冷单位价值量为0.45亿元/GWh，如果2023年风冷渗透率为40%，那么2023年风冷市场规模将是多少？	7.2亿元	9.2亿元	11.6亿元	13.5亿元	B
sdt	1829	data/figure/sdt/2024-06-21--生物制品-福瑞达-首次覆盖：聚焦大健康产业，化妆品“5+N”战略升级_page19_图表41收入拆分及预测.jpg	如果2025年原料及添加剂收入增长率为10%，那么2025年的原料及添加剂收入将是多少？	464.52百万元	490.97百万元	517.42百万元	543.87百万元	B
sdt	1830	data/figure/sdt/2024-06-21--工程建设-中国化学-工程合同金额稳步增长，实业新材料投产在即_page0_图表12024年15月累计新签合同金额统计表.jpg	如果2024年6月基础设施合同金额增长率为30%，则其合同金额将达到多少亿元？	352.64	372.64	392.64	412.64	A
sdt	1831	data/figure/sdt/2024-06-20--汽车整车-比亚迪-比亚迪深度研究系列2：复盘丰田成功有迹可循，海外拓展星辰大海可期_page20_图表23海外市场自主品牌销量单位万辆及市占率假设仅作参考.jpg	假设2023年欧洲市场总销量为1000万辆，比亚迪的销量占比达到10%，其销量将比实际预测值增加多少？	300万辆	250万辆	200万辆	150万辆	A
sdt	1832	data/figure/sdt/2024-06-20--汽车整车-比亚迪-比亚迪深度研究系列2：复盘丰田成功有迹可循，海外拓展星辰大海可期_page71_图表168营收及盈利预测亿元.jpg	如果2023年整体营业收入增长率为42.0%，假设2022年的营业收入为4240.6亿元，那么2023年的营业收入应该是多少？	6023.2亿元	5987.8亿元	6058.6亿元	6000.0亿元	A
sdt	1833	data/figure/sdt/2024-06-20--汽车整车-比亚迪-比亚迪深度研究系列2：复盘丰田成功有迹可循，海外拓展星辰大海可期_page18_图表22当前丰田全球产能分布工厂数量单位座产能单位万辆.jpg	如果亚洲地区的中国和日本的总产能减少10%，那么亚洲地区的总产能将减少多少万辆？	65.5	66.5	67.5	68.5	A
sdt	1834	data/figure/sdt/2024-06-20--汽车整车-比亚迪-比亚迪深度研究系列2：复盘丰田成功有迹可循，海外拓展星辰大海可期_page45_图表93环境奖金的主要变化.jpg	如果2019年11月到2020年12月，纯电/氢燃料电池车的厂商补贴额减少至1500，总补贴额将变为多少？	3500	4000	4500	5000	A
sdt	1835	data/figure/sdt/2024-06-20--工程机械-中联重科-多元化产品及海外差异化布局构筑核心竞争力_page19_图表4320232025年美国欧洲十国高空作业平台市场保有量预测.jpg	如果2023年美国高空作业平台的更新需求增长率为10%，那么2023年的更新需求量将是多少万台？	68.47	69.22	70.14	71.06	A
sdt	1836	data/figure/sdt/2024-06-19--电机-卧龙电驱-公司首次覆盖报告：工业电机有望受益于节能设备改造，航空电机卡位低空经济_page18_表9预计公司各业务保持稳健增长.jpg	如果2025年新能源车电机的毛利率保持在16.00%，成本为11.76亿元，那么2025年的收入将是多少？	14.00亿元	15.00亿元	16.00亿元	17.00亿元	A
sdt	1837	data/figure/sdt/2024-06-19--风电设备-金风科技-风机龙头地位稳固，静待海风和出口业务放量_page3_表1主营业务假设.jpg	如果2025年风电服务的毛利率提高到25%，且收入保持不变，那么2025年的毛利润为多少？	1,583百万元	1,600百万元	1,617百万元	1,634百万元	A
sdt	1838	data/figure/sdt/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page13_图17全球中国及撒哈拉以南非洲地区城镇化率情况.jpg	如果2022年撒哈拉以南非洲地区的城镇化率平均增长率为3%，那么到2025年，该地区城镇化率将达到多少？	60.40%	62.70%	65.00%	67.30%	B
sdt	1839	data/figure/sdt/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page20_表7科达制造瓷砖产线布局情况截至2024年3月.jpg	如果Keda肯尼亚基苏木一期生产线在2023年6月投产后，产能利用率提高到120%，预计2023年产量将达到多少亿平？	0.344亿平	0.368亿平	0.392亿平	0.416亿平	A
sdt	1840	data/figure/sdt/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page25_表10全球陶瓷前十大消费国销量及市占率情况.jpg	假设2021年印度陶瓷产量增长20%，其全球市占率将变为多少？	12.10%	12.50%	12.90%	13.30%	B
sdt	1841	data/figure/sdt/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page9_表3公司主营业务整体毛利率分产品毛利率营收占比情况.jpg	如果2021年锂电材料的毛利率降低至10%，且营收占比保持不变，主营业务毛利率将减少多少百分点？	0.50%	1.00%	1.50%	2.00%	B
sdt	1842	data/figure/sdt/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page19_no_caption.jpg	假设2024年营业收入增长率为30%，且单位价格和单位成本均保持不变，营业成本将达到多少亿元？	27.5	29.3	31.8	33.6	B
sdt	1843	data/figure/sdt/2024-06-19--化学制品-键邦股份-新股覆盖研究：键邦股份_page7_表2同行业上市公司指标对比.jpg	假设风光股份的2023年归母净利润增长率为-84.25%，其2022年归母净利润为多少亿元？	1	0.96	1.04	0.92	A
sdt	1844	data/figure/sdt/2024-06-18--风电设备-盘古智能-量产元年将至，国产风电液压变桨龙头蓄势待飞_page18_图表27风电润滑市场空间测算.jpg	如果2023年我国陆上风电新增装机规模达到80GW，那么与实际数据相比，增长率提高了多少百分点？	6%	8%	10%	12%	C
sdt	1845	data/figure/sdt/2024-06-18--风电设备-盘古智能-量产元年将至，国产风电液压变桨龙头蓄势待飞_page29_图表51风电液压变桨市场空间测算.jpg	如果2026年全球新增液压变桨需求为40亿元，且国内新增液压变桨需求为5亿元，那么海外新增液压变桨需求将减少多少亿元？	-5	-7	-9	-11	A
sdt	1846	data/figure/sdt/2024-06-18--风电设备-盘古智能-量产元年将至，国产风电液压变桨龙头蓄势待飞_page33_图表56盘古智能盈利预测.jpg	如果2025年液压变桨业务的毛利率提高到30%，且收入保持不变，那么毛利润将增加多少？	10.5百万元	12.6百万元	14.7百万元	16.8百万元	B
sdt	1847	data/figure/sdt/2024-06-18--物流行业-圆通速递-公司深度报告：电商快递业务稳步向好，数字化精益管理降本增效_page6_表2圆通速递前十大股东情况截止2024331.jpg	如果上海圆通蛟龙投资发展(集团)有限公司将其持股比例提高到35%，其期末参考市值将增加多少亿元？	20.68	25.87	30.43	35.21	A
sdt	1848	data/figure/sdt/2024-06-18--中药-方盛制药-成长中的创新中药小巨头，新老产品放量在即_page9_图表212018版新增独家中成药中销售额增长2亿元以上的产品情况.jpg	如果以岭药业在2022年的总销售额为100亿元，且其产品平均增长率与表格中所示一致，那么2023年以岭药业的总销售额预计为多少亿元？	120+	130+	140+	150+	B
sdt	1849	data/figure/sdt/2024-06-18--中药-方盛制药-成长中的创新中药小巨头，新老产品放量在即_page20_图表49方盛制药主营业务收入拆分单位百万.jpg	假设2025年骨伤科产品的营业收入为500百万，且yoy为25%，那么2024年的营业收入是多少？	400百万	450百万	500百万	550百万	A
sdt	1850	data/figure/sdt/2024-06-18--家电行业-德昌股份-家电+汽零双轮驱动，成长空间持续打开_page6_图表9公司收入拆分预测表.jpg	假设EPS无刷电机在2024年的收入增长率为2023年的两倍，那么2024年的收入将是多少？	6.0亿元	8.0亿元	10.0亿元	12.0亿元	B
sdt	1851	data/figure/sdt/2024-06-18--橡胶制品-赛轮轮胎-液体黄金、巨胎提升竞争力，全球布局引领未来_page12_图表17美双反仲裁后各公司税率对比.jpg	如果韩国的耐克森轮胎反倾销税率提高到20%，其合计税率将变为多少？	20%	34.72%	24.72%	20.72%	B
sdt	1852	data/figure/sdt/2024-06-18--橡胶制品-赛轮轮胎-液体黄金、巨胎提升竞争力，全球布局引领未来_page22_图表322023年最具价值轮胎品牌榜单.jpg	假设2023年倍耐力的品牌价值下降了10%，而固特异的品牌价值保持不变，那么倍耐力和固特异的品牌价值差距将变为多少百万美元？	724	734	726	736	A
sdt	1853	data/figure/sdt/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page18_图表29海外运动品牌库存情况.jpg	如果Lululemon在2023年Q4的存货/收入比例为75%，且主营业务收入为2,209百万美元，那么存货应为多少？	1,656.75百万美元	1,660.75百万美元	1,664.75百万美元	1,668.75百万美元	A
sdt	1854	data/figure/sdt/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page20_no_caption.jpg	假设2022年7月所有公司的增长率都减少了20%，那么哪个公司的增长率会低于-10%？	裕元	儒鸿	丰泰	钰齐	B
