type	index	image	question	A	B	C	D	answer
fs	1442	data/figure/fs/2023-12-19--非金属材料-合盛硅业-公司深度报告：把握成本优势，煤电硅一体化产业延伸未来可期_page51_no_caption.jpg	2022年至2025E年间，哪些年份的营业利润高于6,000万元？	2022	2023E	2024E	2025E	A;C
fs	1443	data/figure/fs/2023-12-19--纺织服装-南山智尚-投资价值分析报告：3600吨UHMWPE纤维产能全面释放，公司盈利水平有望进一步提升_page16_附表财务报表预测与主要财务比率.jpg	2022A 至 2025E 年间，哪些年份的营业利润超过 200 亿元？	2022A	2023E	2024E	2025E	B;C;D
fs	1444	data/figure/fs/2023-12-18--证券-招商证券-公司季报点评：投行业务稳健，前三季度归母净利润同比微增_page3_表2招商证券资产负债表百万元.jpg	2021年至2025E年间，哪些年份的总资产增长率高于10%？	2022	2023E	2024E	2025E	B;D
fs	1445	data/figure/fs/2023-12-18--保险-中国人保-公司季报点评：承保端与投资端均短期承压，但COR整体水平依然良好_page4_财务报表分析和预测.jpg	2022年至2025E年间，哪些年份的每股净资产超过6元？	2022	2023E	2024E	2025E	C;D
fs	1446	data/figure/fs/2023-12-17--专用设备-英维克-公司简评报告：温控需求旺盛，高研发投入助力公司适应行业发展变化_page2_no_caption.jpg	2023E 至 2025E 年间，哪些年份的流动比率高于 2？	2023E	2024E	2025E	所有年份	B;C
fs	1447	data/figure/fs/2023-12-17--汽车零部件-潍柴动力-短期天然气重卡销量波动，公司长期成长性不变_page1_no_caption.jpg	2023E 至 2025E 年间，哪些年份的净利润高于 10000 百万元？	2023E	2024E	2025E	2026E	B;C
fs	1448	data/figure/fs/2023-12-15--软件开发-中控技术-纵向拓品类，横向拓行业，智能制造平台级巨轮驶向世界_page26_no_caption.jpg	2024E 年至 2025E 年间，哪些年份的主营业务收入增长率高于 30%？	2024E	2025E	2024E 和 2025E	无	C
fs	1449	data/figure/fs/2023-12-14--通用设备-创世纪-首次覆盖报告：3C钻攻机龙头，受益于需求复苏及通用业务拓展_page22_公司财务报表数据预测汇总.jpg	2024E 年至 2025E 年间，哪些年份的 EBIT 增长率高于 70%？	2024E	2025E	2024E 和 2025E	无	C
fs	1450	data/figure/fs/2023-12-13--非金属材料-联瑞新材-23Q3单季营收创历史新高，扩大高端品产能确保长期增长_page4_财务报表预测和估值数据汇总.jpg	2024E 年的经营活动现金流量净额由哪些主要项目构成？	净利润	折旧摊销	财务费用	投资损失	A;B
fs	1451	data/figure/fs/2023-12-11--计算机设备-神思电子-神思云脑+AI多模态，智慧项目逐步落地_page2_财务报表和主要财务比率.jpg	2022A 至 2025E 年间，哪些年份的营业利润增长率超过 50%？	2023E	2024E	2025E	2022A	B;C
fs	1452	data/figure/fs/2023-12-11--食品饮料-乖宝宠物-2023年三季报点评：业绩稳步增长，“双十一”再创佳绩_page3_财务报表预测和估值数据汇总.jpg	2021A 至 2025E 年间，哪些年份的营业利润总额超过 500 万元？	2021A	2022A	2023E	2024E	C;D
fs	1453	data/figure/fs/2023-12-10--酿酒行业-山西汾酒-三大势能成共识，速度质量兼具_page1_山西汾酒三大财务预测表.jpg	2025E 年的流动资产中哪些项目占比较大？	货币资金及交易性金融资产	经营性应收款项	存货	其他流动资产	A;C
fs	1454	data/figure/fs/2023-12-10--半导体-中科蓝讯-公司深度研究：性价比保障竞争优势，高性能持续向上突破_page37_附表中科蓝讯盈利预测表.jpg	根据2022A至2025E的预测，哪些年份的ROE超过6%？	2023E	2024E	2025E	2022A	A;B;C
fs	1455	data/figure/fs/2023-12-08--电子元件-旭光电子-电真空+军工板块稳健增长，氮化铝业务培育发展新动能_page3_财务报表和主要财务比率.jpg	2024E 年的营业利润增长的主要驱动因素是什么？	营业收入增加	管理费用减少	研发费用减少	资产减值损失减少	A;D
fs	1456	data/figure/fs/2023-12-08--化学制药-九典制药-公司事件点评报告：椒七麝凝胶贴膏临床效果显著，经皮给药平台稳固强化_page2_公司盈利预测百万元.jpg	2022A 至 2025E 年间，哪些年份的营业成本占营业收入的比例低于 20%？	2022A	2023E	2024E	2025E	B;C;D
fs	1457	data/figure/fs/2023-12-07--旅游酒店-锦江酒店-品牌矩阵优化，规模效益量质齐升_page4_财务报表与财务指标单位百万元.jpg	2024E 年的流动负债包括哪些具体项目？	短期借款	应付账款及票据	预收款项	其他应付款	A;B;C;D
fs	1458	data/figure/fs/2023-12-07--医疗器械-安杰思-消化耗材领域国产龙头企业，快速成长进行时_page24_no_caption.jpg	2024E 年的非流动负债包括哪些主要项目？	长期借款	应付票据及应付账款	其他非流动负债	短期借款	A;C
fs	1459	data/figure/fs/2023-12-06--生物制品-科兴制药-重组蛋白业务稳健增长，出口海外未来可期_page29_no_caption.jpg	2022A 至 2025E 年间，哪些年份的营业利润为负值？	2022A	2023E	2024E	2025E	A;B;C
fs	1460	data/figure/fs/2023-12-06--医疗器械-春立医疗-关节领域国产领头羊，集采影响逐渐出清_page34_附表财务预测与估值.jpg	2022A 至 2025E 年间，哪些年份的营业利润增长率超过 10%？	2023E	2024E	2025E	2022A	B;C
fs	1461	data/figure/fs/2023-12-05--光学光电子-艾比森-扩产投建研发设立营业网点三箭齐发，提升公司软硬综合竞争力_page4_财务报表预测和估值数据汇总.jpg	2024E 年的流动负债包括哪些具体项目？	短期借款	应付票据及应付账款	其他流动负债	长期借款	A;B;C
fs	1462	data/figure/fs/2023-12-04--专用设备-盘古智能-发布股权激励，彰显发展信心_page1_附表财务预测与估值.jpg	2022A 至 2025E 年间，哪些年份的营业收入增长率高于 10%？	2023E	2024E	2025E	2022A	B;C
fs	1463	data/figure/fs/2023-12-04--文化传媒-海看股份-大屏主业稳拓展，视听业态谋新篇_page26_盈利预测表.jpg	2022年至2025E年间，哪些年份的营业利润超过450万元？	2022	2023E	2024E	2025E	C;D
fs	1464	data/figure/fs/2023-12-03--电池-孚能科技-广州工控将定增控股，资金资源有望注入公司_page2_no_caption.jpg	2025E 年的流动资产中哪些项目占比较大？	货币资金	应收账款	存货	预付账款	A;C
fs	1465	data/figure/fs/2023-12-03--旅游酒店-锦江酒店-收购锦江国际酒管公司，推进高端品牌资源整合_page2_一公司财务预测表.jpg	2022年至2025E年间，哪些年份的营业利润增长率高于20%？	2023E	2024E	2025E	2022	B;C
fs	1466	data/figure/fs/2023-12-01--互联网服务-中科创达-事件点评：发布“滴水OS”系统，AI大模型落地整车_page1_公司财务报表数据预测汇总.jpg	2024E 年的 EBIT 增长率预计为多少？	77.71%	55.61%	69.31%	56.49%	A;C
fs	1467	data/figure/fs/2023-12-01--化学制品-呈和科技-高端塑料助剂成核剂、水滑石行业龙头，国产替代主力军_page38_附表财务预测与估值.jpg	2021年至2025E年间，哪些年份的营业收入增长率超过20%？	2022	2023E	2024E	2025E	B;D
fs	1468	data/figure/fs/2023-11-30--化学制药-人福医药-公司简评报告：政策风险得到释放，长期业绩增长动力充足_page3_财务报表和主要财务比率.jpg	2024E 年的非流动负债包括哪些主要项目？	长期借款	应付账款	其他	短期借款	A;C
fs	1469	data/figure/fs/2023-11-30--有色金属-西部超导-西部超导事件点评：三大领域技术持续突破，股份增持彰显发展信心_page4_财务预测表.jpg	2022A 至 2025E 年间，哪些年份的营业利润增速超过 20%？	2022A	2023E	2024E	2025E	B;C
fs	1470	data/figure/fs/2023-11-29--商业百货-小商品城-小商品、大生意，三大生态系统成形铸高壁垒_page24_财务报表与盈利预测.jpg	2022年至2025E年间，哪些年份的营业成本占营业收入的比例低于80%？	2022	2023E	2024E	2025E	B;C;D
fs	1471	data/figure/fs/2023-11-29--仪器仪表-东华测试-国内结构力学测试龙头，电化学与PHM业务带来新增长点_page25_no_caption.jpg	2020年至2025E年间，哪些年份的主营业务收入增长率高于40%？	2022	2023E	2024E	2025E	B;C
fs	1472	data/figure/fs/2023-11-28--消费电子-光弘科技-华为核心供应商，海外稀缺产能爆单_page3_财务预测与估值.jpg	2023A 至 2025E 年间，哪些年份的营业收入增长率高于 10%？	2023E	2024E	2025E	2026E	A;B
fs	1473	data/figure/fs/2023-11-28--通信设备-海能达-公司首次覆盖报告：“2+3+1”战略成效初现，多业务协同重回增长正轨_page27_财务预测表.jpg	2023A 至 2026E 年间，哪些年份的资产减值损失为零？	2024E	2025E	2026E	2023A	A;B
fs	1474	data/figure/fs/2023-11-27--汽车整车-长安汽车-公司信息更新报告：携手华为成立新公司，汽车智能化业务有望迎来飞跃_page1_附财务预测摘要.jpg	2023E 至 2025E 年间，哪些年份的营业利润增长率超过 10%？	2023E	2024E	2025E	2026E	B;C
fs	1475	data/figure/fs/2023-11-26--生物制品-智飞生物-行稳致远，疫苗龙头开启新征程_page2_no_caption.jpg	2022A 至 2025E 年间，哪些年份的营业成本占营业收入的比例低于 60%？	2022A	2023E	2024E	2025E	A;B;C;D
fs	1476	data/figure/fs/2023-11-24--银行-成都银行-成都银行2023年三季报点评：不良降关注稳，存款增速提升_page3_财务报表分析和预测.jpg	根据2022年至2025E的预测，哪一年的净息差最高？	2022	2023E	2024E	2025E	A;B
fs	1477	data/figure/fs/2023-11-23--环保行业-钱江生化-三大业务一体化发展，打造城镇综合环境服务商_page9_一公司财务预测表.jpg	2022年至2025E年间，哪些年份的营业利润占比超过14%？	2022	2023E	2024E	2025E	B;C;D
fs	1478	data/figure/fs/2023-11-23--专用设备-兰石重装-优质资产整合，进军高温合金提升盈利能力_page2_财务报表与盈利预测.jpg	2022年至2025E年间，哪些年份的营业利润增长率高于20%？	2023E	2024E	2025E	2022	B;C
fs	1479	data/figure/fs/2023-11-22--塑料制品-斯迪克-公司动态研究报告：功能性复合材料领军企业，折叠屏+VR驱动业务快速成长_page2_公司盈利预测百万元.jpg	2022A 至 2025E 年间，哪些年份的营业利润超过 200 万元？	2022A	2023E	2024E	2025E	C;D
fs	1480	data/figure/fs/2023-11-22--通信服务-中国电信-季报点评：净利润双位数增长，布局战略新兴产业_page3_财务报表预测和估值数据汇总.jpg	根据资产负债表，2025E年的总资产相较于2024E年增长了多少？	5.60%	6.80%	7.20%	8.10%	C;D
fs	1481	data/figure/fs/2023-11-21--电池-国轩高科-公司信息更新报告：三季度毛利率大幅改善，北美产能基地建设有望加速出海进程_page1_附财务预测摘要.jpg	2025E 年的流动资产中哪些项目占比较大？	现金	应收账款及应收款项	存货	其他流动资产	A;B
fs	1482	data/figure/fs/2023-11-21--医疗服务-美年健康-公司研究报告：体检行业龙头，经营持续改善，内生外延开启新增长阶段_page2_财务报表分析和预测.jpg	根据2025E年的预测数据，哪些财务指标的增长率超过10%？	营业收入增长率	营业利润增长率	净利润增长率	总资产增长率	B;C
fs	1483	data/figure/fs/2023-11-20--互联网服务-航天宏图-军队采购资质恢复，国债项目有望推动业务高增长_page1_盈利预测表.jpg	2024E 年的经营活动现金流量净额由哪些主要项目构成？	经营活动产生的现金流入	存货影响	经营性应收影响	经营性应付影响	A;C;D
fs	1484	data/figure/fs/2023-11-19--专业服务-三联虹普-持续推动技术开发与革新_page2_财务预测摘要.jpg	2025E 年的非流动资产增长主要来源于哪些部分的增加？	固定资产	在建工程	无形资产	长期股权投资	A;C
fs	1485	data/figure/fs/2023-11-19--文化传媒-壹网壹创-公司信息更新报告：子公司出表影响仍存，“双11”有望驱动业绩修复_page1_附财务预测摘要.jpg	2022A 至 2025E 年间，哪些年份的营业收入增速低于 5%？	2022A	2023E	2024E	2025E	B;C
fs	1486	data/figure/fs/2023-11-19--软件开发-佳缘科技-航天数据安全稀缺标的，卫星景气打开成长空间_page3_财务报表预测和估值数据汇总.jpg	2021A 至 2025E 年间，哪些年份的营业利润超过 100 万元？	2021A	2022A	2023E	2024E	A;C;D
fs	1487	data/figure/fs/2023-11-17--半导体-通富微电-第三季度利润转正，长期受益于AI创新_page2_财务预测与估值.jpg	2024E 至 2025E 年间，哪些年份的营业利润超过 1000 万元？	2024E	2025E	2024E 和 2025E	无	C
fs	1488	data/figure/fs/2023-11-15--电子化学品-江化微-公司信息更新报告：Q3收入同比稳步增长，新品放量打开成长空间_page1_附财务预测摘要.jpg	2021A 至 2025E 年间，哪些年份的营业利润增长率超过 50%？	2022A	2023E	2024E	2025E	B;D
fs	1489	data/figure/fs/2023-11-15--家电行业-富佳股份-公司信息更新报告：Q3收入增速恢复，发力储能新赛道_page1_附财务预测摘要.jpg	2021A 至 2025E 年间，哪些年份的营业利润高于 300 百万元？	2021A	2022A	2023E	2024E	B;C
sdt	1490	data/figure/sdt/2024-09-26--汽车整车-比亚迪-经济型车上行空间仍大，高端化任重道远_page17_图表32公司汽车相关业务营收与毛利率假设分品牌单位亿元.jpg	根据图表，2026年比亚迪（王朝+海洋）的毛利润为1453亿元，腾势的毛利润为196亿元，方程豹的毛利润为70亿元。以下哪个品牌的毛利润增长率最高？	比亚迪（王朝+海洋）	腾势	方程豹	仰望	C
sdt	1491	data/figure/sdt/2024-09-24--交运设备-春风动力-中国全地形车及中大排摩托车龙头，出海、高端化引领新成长_page18_表8春风动力和北极星在单排量车型挖掘的对比.jpg	在2025年，春风动力和北极星推出的UTV车型中，哪两款车型的排量相同且座位数不同？	2025 RANGER 1000 和 2025 RANGER CREW 1000	2025 RANGER 1000 EPS 和 2025 RANGER 1000 Premium	2025 ZFORCE 950 SPORT 和 2025 ZFORCE 950 Sport 4	RZR XP 1000 Sport 和 RZR XP 4 1000 Sport	A;D
sdt	1492	data/figure/sdt/2024-09-24--光伏设备-迈为股份-HJT整线设备龙头受益于行业规模扩产在即，泛半导体领域加速布局_page14_表1HJT相较其他技术路线效率更高工艺更简单.jpg	如果考虑设备投资成本和银浆耗量，哪种技术路线最具经济性？	PERC	TOPCon	HJT	HBC	A;B
sdt	1493	data/figure/sdt/2024-09-24--光伏设备-迈为股份-HJT整线设备龙头受益于行业规模扩产在即，泛半导体领域加速布局_page30_图49我们测算出白银价格每涨1000元HJT应用mathbf0BB3mathbf0银包铜可多节约78厘W.jpg	当白银价格为12000元/KG时，HJT与TOPCon的成本差距中，哪种配置下的成本节约最大？	0BB+50%银包铜比较(16)	0BB+30%银包铜比较(11)	0BB纯银比较(15)	0BB成本节约(14)	A;B
sdt	1494	data/figure/sdt/2024-09-22--航运港口-中远海能-全球油气航运龙头，油运上行凸显价值_page16_图表34成品油东油西运利好需求供给增量对冲船队更新市场景气度仍处高位.jpg	在2023年预测中，MR/Handy/SR的总需求量与总运力相比，哪个更高？	总需求量	总运力	两者相等	无法确定	A;B
sdt	1495	data/figure/sdt/2024-09-18--电子化学品-安集科技-业绩稳健增长，先进制程产品持续上量_page1_图表2公司2024年第二季度财务报告摘要.jpg	根据2024年第二季度的财务数据，以下哪些项目的同比增长率低于20%？	营业收入	营业总成本	销售费用	公允价值变动收益	C;D
sdt	1496	data/figure/sdt/2024-09-18--小金属-宝钛股份-钛材龙头引领行业发展，需求蓬勃驱动未来增长_page17_表8公司业务拆分百万元.jpg	根据表格数据，2024年钛产品和其它产品的营收增速均为10.00%，请问以下哪项计算正确？	钛产品2024年营收为6931.33百万元	其它产品2024年营收为482.21百万元	钛产品2025年营收为7347.21百万元	其它产品2025年营收为530.43百万元	A;B
sdt	1497	data/figure/sdt/2024-09-17--化学制品-一诺威-北交所公司深度报告：聚氨酯CPU全国单项冠军，技术+产业链共建竞争优势_page12_表6国内聚醚厂商开工率设计产能利用率较低万吨.jpg	2021年度国内聚醚行业供需比与2019年度相比，变化了多少个百分点？	-0.83	-0.73	-0.63	-0.93	A;B
sdt	1498	data/figure/sdt/2024-09-17--化学制品-一诺威-北交所公司深度报告：聚氨酯CPU全国单项冠军，技术+产业链共建竞争优势_page6_表2按照细分产品来看CPUTPU聚醚组合聚醚产品为公司收入主要来源.jpg	2021年度，聚酯、聚醚及组合聚醚的收入占比相比2019年增加了多少百分点？	10.42	15.42	20.42	25.42	A;C
sdt	1499	data/figure/sdt/2024-09-17--化学制品-一诺威-北交所公司深度报告：聚氨酯CPU全国单项冠军，技术+产业链共建竞争优势_page28_表22完全达产后预计新增年销售收入3882亿元净利润215亿元.jpg	假设产能释放率为80%，以下哪项产品的新增销售收入在第3年超过10亿元？	聚酯	TPU	微孔弹性体	粘合剂	A;B
sdt	1500	data/figure/sdt/2024-09-17--交运设备-华洋赛车-北交所公司深度报告：海外市场多边发力，新能源布局及募投达产助力Kayo出海“乘风”_page3_表1截至2024年上半年末董事长戴继刚先生持股比例为372.jpg	截至2024年上半年末，以下哪些股东的持股数超过了5,681,574股？	戴继刚	戴鹏	任宇	陈钧	A
sdt	1501	data/figure/sdt/2024-09-17--中药-贵州三力-立足开喉剑，内生与外延双轮驱动_page6_图表82023年上半年中国城市实体药店终端儿科中成药TOP10.jpg	在2023年上半年中国城市实体药店终端儿科中成药TOP10中，以下哪些企业生产了儿科止咳祛痰用药？	亚宝药业	葵花药业	鲁南厚普制药	贵州三力	B;C
sdt	1502	data/figure/sdt/2024-09-17--中药-贵州三力-立足开喉剑，内生与外延双轮驱动_page3_图表2公司主要产品.jpg	根据表格，以下哪些药品的适应症或功能主治涉及呼吸系统？	开喉剑喷雾剂（儿童型）	强力天麻杜仲胶囊	止咳化痰丸	黄芪颗粒	A;C
sdt	1503	data/figure/sdt/2024-09-17--中药-贵州三力-立足开喉剑，内生与外延双轮驱动_page6_图表92018年版基药目录儿科中成药.jpg	根据表格，以下哪些药品的功能是清热化痰且为合剂？	金振口服液	小儿消积止咳口服液	健儿消食口服液	醒脾养儿颗粒	A;B
sdt	1504	data/figure/sdt/2024-09-16--半导体-东微半导-下游需求逐步改善，2Q24营收环比增长42%_page2_图91Q212Q24功率产品交期情况.jpg	比较2022年第一季度和2023年第一季度，IGBT的交期变化最大的品牌是？	英飞凌	安森美	IXYS	意法半导体	A
sdt	1505	data/figure/sdt/2024-09-15--银行-民生银行-利润拐点初显，息差有望企稳_page5_表5资产质量分析.jpg	从2023年到2024年第一季度，不良净生成率（单季年化）和不良净生成率（累计年化）的变化趋势如何？	单季年化上升，累计年化下降	单季年化下降，累计年化上升	两者均上升	两者均下降	B;D
sdt	1506	data/figure/sdt/2024-09-15--银行-民生银行-利润拐点初显，息差有望企稳_page2_表124H1202323H1各项利息收入支出情况.jpg	根据2024年和2023年的数据，以下哪项资产的平均收益率在两年间有所下降？	发放贷款和垫款	金融投资	存放央行	存放同业及其它	B;C
sdt	1507	data/figure/sdt/2024-09-15--银行-民生银行-利润拐点初显，息差有望企稳_page3_表2非息收入拆分22Q124H1.jpg	从2022年到2023年，民生银行的其它非息净收入占比营业收入的变化趋势如何？	先增后减	持续增长	持续下降	波动上升	A;D
sdt	1508	data/figure/sdt/2024-09-15--银行-中国银行-营收边际改善，息差企稳，质量稳健_page4_表3资产分析.jpg	对比2022年和2023年，对公贷款中制造业贷款的占比变化了多少个百分点？	0.90%	1.10%	1.30%	1.50%	A;B
sdt	1509	data/figure/sdt/2024-09-11--家电行业-华翔股份-半年报业绩点评：国内铸件领先企业，大股东定增及股权激励彰显发展信心_page9_表6FCFF估值表.jpg	根据FCFF估值表，2024E至2033E期间，哪一年的EBIT增长最快？	2025E	2026E	2027E	2028E	C
sdt	1510	data/figure/sdt/2024-09-10--半导体-长电科技-国内龙头平台型封测厂，全球化多品类布局优势显著_page21_图表44可比公司估值比较.jpg	基于2026年预计EPS和PE，以下哪些公司具有较高的投资潜力？	通富微电*	华天科技*	晶方科技*	甬矽电子*	C;D
sdt	1511	data/figure/sdt/2024-09-10--半导体-长电科技-国内龙头平台型封测厂，全球化多品类布局优势显著_page20_图表43公司分mathcalF游领域营收拆分亿元.jpg	从2022年到2026年，哪个领域预计收入占比将超过40%？	通讯电子	消费电子	运算电子	汽车电子	A
sdt	1512	data/figure/sdt/2024-09-05--医疗服务-诺泰生物-深度布局多肽领域，借GLP-1浪潮迎来收获期_page10_表3过专利期重磅多肽药物销售情况.jpg	以下哪些药品的2023年原研销售额超过10亿美元？	醋酸奥曲肽	利拉鲁肽	特立帕肽	艾塞那肽	A;B
sdt	1513	data/figure/sdt/2024-09-05--医疗服务-诺泰生物-深度布局多肽领域，借GLP-1浪潮迎来收获期_page10_表4GLP1多肽重磅药物专利到期时间.jpg	在糖尿病适应症中，哪两种药物的专利到期年份在中国相同？	Ozempic	Rybelsus	Wegovy	Trulicity	A;B
sdt	1514	data/figure/sdt/2024-09-02--食品饮料-良品铺子-经营调整期，降价导致利润端承压_page1_表1分业务收入及毛利率.jpg	根据表格数据，2024年直营业务的收入增速为-2.1%，加盟业务的收入增速为-3.0%，以下哪个选项正确？	直营业务收入增速高于加盟业务	加盟业务收入增速高于直营业务	直营业务和加盟业务收入增速相同	无法确定	A;D
sdt	1515	data/figure/sdt/2024-09-01--证券-华泰证券-2024年中报点评：资管业务表现亮眼，自营业务边际改善_page1_表1华泰证券盈利预测单位百万元.jpg	根据2021年至2026E的预测数据，以下哪项关于华泰证券的描述是正确的？	2024E的营业总收入预计低于2023年	2025E的投资收益预计将超过2024E	2026E的归属于母公司股东净利润增速将高于2025E	2026E的ROE预计将低于2025E	B;C
sdt	1516	data/figure/sdt/2024-08-26--酿酒行业-珠江啤酒-量价齐升趋势延续，1H24实现高质量增长_page1_图表1珠江啤酒2024年半年报业绩.jpg	珠江啤酒2024年上半年的净利润率与2023年上半年相比增加了多少个百分点？	3.50%	4.10%	3.60%	4.00%	A;B
sdt	1517	data/figure/sdt/2024-08-25--银行-齐鲁银行-详解齐鲁银行2024年半年报：业绩稳健；稳步扩表；资产质量优化_page6_no_caption.jpg	根据2023年1H24的数据，齐鲁银行的贷款同比增速为多少？	15.30%	16.70%	17.90%	18.60%	A;D
sdt	1518	data/figure/sdt/2024-08-25--银行-齐鲁银行-详解齐鲁银行2024年半年报：业绩稳健；稳步扩表；资产质量优化_page8_图表10齐鲁银行存款增速和结构占比.jpg	根据图表，2023年1H24企业活期存款同比增速为多少？	-5.50%	5.70%	16.20%	14.70%	A;D
sdt	1519	data/figure/sdt/2024-08-25--银行-齐鲁银行-详解齐鲁银行2024年半年报：业绩稳健；稳步扩表；资产质量优化_page9_图表12齐鲁银行资产质量指标.jpg	在2024年上半年，齐鲁银行的逾期90天以上净生成率（单季年化）与2023年同期相比变化了多少？	-0.14%	-0.82%	0.43%	1.28%	A;B
sdt	1520	data/figure/sdt/2024-08-25--银行-齐鲁银行-详解齐鲁银行2024年半年报：业绩稳健；稳步扩表；资产质量优化_page7_图表9齐鲁银行存量贷款占比.jpg	根据齐鲁银行2024年半年报，基建类贷款占比在2019年至2024年上半年的变化趋势如何？	逐年上升	先升后降	波动不大	逐年下降	A;B
sdt	1521	data/figure/sdt/2024-08-25--生物制品-特宝生物-派格宾保持快速增长，新产品珮金贡献增量_page4_no_caption.jpg	根据表格信息，以下哪两位销售经理的手机号码和邮箱地址完全一致？	王一菲	王宇飞	路漫天	马冰竹	A;B
sdt	1522	data/figure/sdt/2024-08-23--银行-兴业银行-详解兴业银行2024半年报：净息差保持稳定，净利润增速实现由负转正_page5_图表7兴业银行资产负债增速和结构占比.jpg	从2023年第二季度到2024年第二季度，同业资产的环比增速变化趋势如何？	先降后升	持续下降	先升后降	持续上升	C;D
sdt	1523	data/figure/sdt/2024-08-23--银行-兴业银行-详解兴业银行2024半年报：净息差保持稳定，净利润增速实现由负转正_page7_图表11兴业银行净手续费收入同比增速与结构.jpg	根据图表，2023年净手续费收入同比增速为-38.4%，以下哪些项目在该年度的同比增速低于净手续费收入？	汇款及结算	代理服务(基金与资产管理代销)	银行卡手续费	顾问和咨询费	B;D
sdt	1524	data/figure/sdt/2024-08-23--银行-兴业银行-详解兴业银行2024半年报：净息差保持稳定，净利润增速实现由负转正_page7_图表12兴业银行资产质量.jpg	根据图表数据，兴业银行2024年第二季度的拨备覆盖率与去年同期相比有何变化？	下降了7.95%	上升了7.95%	下降了7.69%	上升了7.69%	A;C
sdt	1525	data/figure/sdt/2024-08-23--银行-兴业银行-详解兴业银行2024半年报：净息差保持稳定，净利润增速实现由负转正_page5_图表8兴业银行单季新增存贷款规模和结构情况.jpg	根据图表，2022年第四季度和2023年第一季度，兴业银行的单季新增存款分别占全年新增存款的比例是多少？	11.1%；40.1%	10.1%；59.7%	11.1%；59.7%	10.1%；40.1%	D;A
sdt	1526	data/figure/sdt/2024-08-23--电子元件-成电光信-北交所首次覆盖报告：网络总线+特种显示双轮驱动，布局民用飞行模拟器+TSN网络总线_page5_no_caption.jpg	2020年度中国电科的销售收入占总收入的比例比中国船舶合计高多少？	3.41%	3.41%	3.41%	3.41%	A;B;C;D
sdt	1527	data/figure/sdt/2024-08-23--电子元件-成电光信-北交所首次覆盖报告：网络总线+特种显示双轮驱动，布局民用飞行模拟器+TSN网络总线_page18_表8LED球幕视景显示系统有明显的竞争优势.jpg	关于LED球幕视景系统与基于投影显示技术的视景显示系统的自主可控性，以下哪项描述是正确的？	我国拥有较为完备的LED产业链，LED球幕视景系统相关技术自给率较高。	军用高端投影仪及核心器件掌握在欧美发达国家手中，容易受到技术“卡脖子”影响。	LED球幕视景系统与基于投影显示技术的视景显示系统成本较为接近。	LED面板寿命较长，且在故障后便于更换，但维护成本较高。	A;B
sdt	1528	data/figure/sdt/2024-08-23--电子元件-成电光信-北交所首次覆盖报告：网络总线+特种显示双轮驱动，布局民用飞行模拟器+TSN网络总线_page21_表12主动研发新一代TSN网络总线技术主要产品拓展民用领域.jpg	根据图片内容，以下哪些是北交所首次覆盖报告中提到的发展方向？	下一代网络总线产品研究开发	新型视景显示系统的研究开发	舰用 LED-COB 特种显示产品研究开发	5G 通信技术研究开发	A;B;C
sdt	1529	data/figure/sdt/2024-08-23--电子元件-成电光信-北交所首次覆盖报告：网络总线+特种显示双轮驱动，布局民用飞行模拟器+TSN网络总线_page23_表13TSN网络总线在接口通信速率通信方式等方面优于FC网络总线.jpg	根据传输介质的不同，以下哪个选项正确描述了TSN网络总线、FC网络总线和1553B网络总线的区别？	TSN网络总线和FC网络总线都使用光纤，而1553B网络总线使用电缆	TSN网络总线使用电缆，FC网络总线使用光纤，1553B网络总线使用光纤	TSN网络总线使用电缆，FC网络总线使用电缆，1553B网络总线使用光纤	TSN网络总线使用光纤，FC网络总线使用电缆，1553B网络总线使用电缆	A
sdt	1530	data/figure/sdt/2024-08-22--银行-常熟银行-详解常熟银行2024年半年报：净利润同比+19.6%，业绩高增韧性强_page5_图表10常熟银行存款结构.jpg	根据图表，2024年第一季度定期存款占比与2023年相比变化了多少？	增加了2.79%	减少了2.79%	增加了3.79%	减少了3.79%	A;C
sdt	1531	data/figure/sdt/2024-08-22--银行-常熟银行-详解常熟银行2024年半年报：净利润同比+19.6%，业绩高增韧性强_page7_图表12常熟银行十大股东持股情况1H24.jpg	根据图表，以下哪些股东的持股比例超过3%且持股数量变动为正数？	交通银行股份有限公司	香港中央结算有限公司	全国社保基金110组合	中证500交易型开放式指数证券投资基金	B;D
sdt	1532	data/figure/sdt/2024-08-22--银行-常熟银行-详解常熟银行2024年半年报：净利润同比+19.6%，业绩高增韧性强_page5_图表9常熟银行2023年新增贷款结构.jpg	对比2022年和2024年上半年，常熟银行的信用卡贷款比例下降了多少百分点？	16.20%	16.40%	16.60%	16.80%	A;C
sdt	1533	data/figure/sdt/2024-08-20--化学制品-万华化学-系列深度之五：深度报告：聚氨酯优势加强，新材料接力成长_page25_图表国内MDI供需平衡表.jpg	根据2020年至2026年国内MDI的产能利用率数据，哪一年的产能利用率最高？	2024E	2025E	2026E	2023	A;C
sdt	1534	data/figure/sdt/2024-08-20--化学制品-万华化学-系列深度之五：深度报告：聚氨酯优势加强，新材料接力成长_page30_图表2023年国内聚氨酯市场规模估算.jpg	基于2023年的数据，以下哪些原料的单位需求额（需求额/需求量）低于1.5亿元/万吨？	纯MDI	聚合MDI	TDI	聚醚多元醇	B;C
