type	index	image	round	question	A	B	C	D	answer
frg	824	data/figure/frg/2024-07-26--汽车零部件-捷众科技-汽车精密注塑件专精特新“小巨人”，新能源智造项目放量可期_page4_图2捷众科技股权结构图截至2024年7月1日.jpg	3	实际控制人持有多少股份？以下为选项	48.38%	60%	78.5%		A
frg	824	data/figure/frg/2024-07-26--汽车零部件-捷众科技-汽车精密注塑件专精特新“小巨人”，新能源智造项目放量可期_page4_图2捷众科技股权结构图截至2024年7月1日.jpg	4	如果实际控制人决定出售其持有的部分股份，可能会对公司的控制权产生什么影响？以下为选项	不会影响公司的控制权	可能会导致公司控制权发生变化	会增加其他股东的控制权		B
frg	825	data/figure/frg/2024-07-26--中药-方盛制药-创新为王，338大品种战略稳步推进_page3_图表2方盛制药股权结构图.jpg	1	请你描述一下这个图片，以下为选项	方盛制药的股权结构图	方盛制药的财务报表	方盛制药的产品线图		A
frg	825	data/figure/frg/2024-07-26--中药-方盛制药-创新为王，338大品种战略稳步推进_page3_图表2方盛制药股权结构图.jpg	2	根据图片，方盛制药的最大股东是谁，以下为选项	张庆华	北京银行股份有限公司	中国工商银行股份有限公司		A
frg	825	data/figure/frg/2024-07-26--中药-方盛制药-创新为王，338大品种战略稳步推进_page3_图表2方盛制药股权结构图.jpg	3	张庆华持有方盛制药的股份比例是多少，以下为选项	35.49%	15.50%	4.18%		A
frg	825	data/figure/frg/2024-07-26--中药-方盛制药-创新为王，338大品种战略稳步推进_page3_图表2方盛制药股权结构图.jpg	4	方盛制药的子公司中，持股比例最高的是哪一家，以下为选项	广东方盛健盟药业有限公司	湖南方盛绿色合剂制药有限公司	重庆靓颖医药有限公司		A
frg	825	data/figure/frg/2024-07-26--中药-方盛制药-创新为王，338大品种战略稳步推进_page3_图表2方盛制药股权结构图.jpg	5	根据股权结构图，方盛制药的子公司中，哪些公司的持股比例为100%，以下为选项	海南博大药业有限公司	广东方盛健盟药业有限公司	永州方盛天赐肿瘤医院有限公司		B
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	1	请你描述一下这个图片，以下为选项	天和防务的股权结构图	天和防务的财务报表	天和防务的产品介绍		A
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	2	根据图片，天和防务的最大股东是谁，以下为选项	贺增林	刘丹英	华扬通信		A
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	3	贺增林持有天和防务多少股份，以下为选项	25.11%	60%	70%		A
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	4	刘丹英持有天和防务多少股份，以下为选项	3.04%	51.02%	100%		A
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	5	天和防务直接或间接控制哪些子公司，以下为选项	天伟电子、天和海防、天蛟智海、华扬通信、成都通量、南京彼奥、天和嘉膜、天和云脉	天伟电子、天和海防、天蛟智海、华扬通信、成都通量、南京彼奥、天和嘉膜	天伟电子、天和海防、天蛟智海、华扬通信、成都通量、南京彼奥		A
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	6	根据图片，天和防务对天和海防的持股比例是多少，以下为选项	65%	100%	51.02%		A
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	7	根据图片，天和防务对天和云脉的持股比例是多少，以下为选项	100%	70%	51.02%		A
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	8	根据图片，天和防务对天和嘉膜的持股比例是多少，以下为选项	70%	100%	51.02%		A
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	9	根据图片，天和防务对天伟电子的持股比例是多少，以下为选项	100%	65%	51.02%		A
frg	826	data/figure/frg/2024-07-09--通信设备-天和防务-深度报告：军民融合有望迎来业绩拐点，多领域业务蓄势待发_page4_图4天和防务股权结构情况.jpg	10	根据图片，天和防务对天蛟智海的持股比例是多少，以下为选项	60%	100%	51.02%		A
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	1	请你描述一下这个图片，以下为选项	这是一张公司股权结构图，显示了珀莱雅化妆品有限责任公司的股东及其持股比例。	这是一张财务报表，显示了珀莱雅化妆品有限责任公司的收入和支出情况。	这是一张市场分析报告，显示了珀莱雅化妆品有限责任公司的市场份额和竞争对手。		A
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	2	根据第一轮的描述，以下哪个股东是最大的股东？	侯军呈	香港中央结算有限公司	方玉友		A
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	3	根据第二轮的答案，侯军呈的持股比例是多少？	34.46%	18.76%	15.03%		A
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	4	除了最大股东外，第二大和第三大股东分别是谁？	香港中央结算有限公司和方玉友	方玉友和GIC Private Limited	GIC Private Limited和全国社保基金一零九组合		B
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	5	根据第四轮的答案，方玉友和GIC Private Limited的持股比例分别是多少？	18.76%和1.74%	15.03%和1.28%	15.03%和1.74%		C
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	6	在第五轮中，如果假设珀莱雅化妆品有限责任公司总股本为1亿股，那么方玉友持有的股份数量大约是多少？	1503万股	1740万股	1876万股		A
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	7	根据第六轮的答案，如果珀莱雅化妆品有限责任公司每股收益为1元，那么方玉友从其持有的股份中获得的收益大约是多少？	1503万元	1740万元	1876万元		A
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	8	根据第七轮的答案，如果珀莱雅化妆品有限责任公司计划进行一次股票回购，回购价格为每股10元，方玉友是否会选择出售其持有的全部股份？	会，因为回购价格高于当前股价	不会，因为回购价格低于当前股价	无法确定，需要更多信息		C
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	9	根据第八轮的答案，如果珀莱雅化妆品有限责任公司决定将部分利润用于分红，分红比例为每股0.5元，那么方玉友从其持有的股份中获得的分红大约是多少？	751.5万元	870万元	938万元		A
frg	827	data/figure/frg/2024-07-10--美容护理-珀莱雅-穿越周期，国货美妆龙头变中成长_page6_图4公司股权结构.jpg	10	根据第九轮的答案，如果珀莱雅化妆品有限责任公司决定将剩余利润用于再投资，再投资收益率为10%，那么方玉友从其持有的股份中获得的再投资收益大约是多少？	75.15万元	87万元	93.8万元		A
frg	828	data/figure/frg/2024-07-08--生物制品-凯因科技-丙肝新药快速放量，乙肝在研新药进展可期_page4_图1公司股权结构图.jpg	1	请你描述一下这个图片，以下为选项	这是一张公司股权结构图，显示了北京凯因科技股份有限公司的股东及其持股比例。	这是一张财务报表，显示了公司的收入和支出情况。	这是一张市场分析报告，显示了公司的市场份额和竞争对手。		A
frg	828	data/figure/frg/2024-07-08--生物制品-凯因科技-丙肝新药快速放量，乙肝在研新药进展可期_page4_图1公司股权结构图.jpg	2	根据图片，北京松安投资管理有限公司持有北京凯因科技股份有限公司多少股份？以下为选项	22.46%	2.95%	1.85%		A
frg	828	data/figure/frg/2024-07-08--生物制品-凯因科技-丙肝新药快速放量，乙肝在研新药进展可期_page4_图1公司股权结构图.jpg	3	北京卓尚湾企业管理中心（有限合伙）持有北京凯因科技股份有限公司多少股份？以下为选项	2.95%	1.85%	1.82%		A
frg	828	data/figure/frg/2024-07-08--生物制品-凯因科技-丙肝新药快速放量，乙肝在研新药进展可期_page4_图1公司股权结构图.jpg	4	北京富山湾投资管理中心（有限合伙）持有北京凯因科技股份有限公司多少股份？以下为选项	1.85%	1.82%	70.92%		A
frg	828	data/figure/frg/2024-07-08--生物制品-凯因科技-丙肝新药快速放量，乙肝在研新药进展可期_page4_图1公司股权结构图.jpg	5	北京富宁湾投资管理中心（有限合伙）持有北京凯因科技股份有限公司多少股份？以下为选项	1.82%	1.85%	70.92%		A
frg	828	data/figure/frg/2024-07-08--生物制品-凯因科技-丙肝新药快速放量，乙肝在研新药进展可期_page4_图1公司股权结构图.jpg	6	其他股东持有北京凯因科技股份有限公司多少股份？以下为选项	70.92%	1.82%	1.85%		A
frg	829	data/figure/frg/2024-07-05--计算机设备-诺瓦星云-受益于MLED及超高清趋势，出海带来增长alpha_page9_图8公司股权结构.jpg	1	请你描述一下这个图片，以下为选项	这是一张公司股权结构图，显示了西安诺瓦星云科技股份有限公司的股东及其持股比例。	这是一张公司的组织结构图，显示了各个部门的层级关系。	这是一张公司的财务报表，显示了公司的收入和支出情况。		A
frg	829	data/figure/frg/2024-07-05--计算机设备-诺瓦星云-受益于MLED及超高清趋势，出海带来增长alpha_page9_图8公司股权结构.jpg	2	根据第一轮的回答，以下哪个股东是最大的股东？	袁胜春	宗靖国	诺千管理		C
frg	829	data/figure/frg/2024-07-05--计算机设备-诺瓦星云-受益于MLED及超高清趋势，出海带来增长alpha_page9_图8公司股权结构.jpg	3	除了诺千管理外，第二大股东是谁？	袁胜春	宗靖国	千诺管理		B
frg	829	data/figure/frg/2024-07-05--计算机设备-诺瓦星云-受益于MLED及超高清趋势，出海带来增长alpha_page9_图8公司股权结构.jpg	4	宗靖国持有多少股份？	20.39%	3.48%	3.22%		A
frg	830	data/figure/frg/2024-07-04--通用设备-苏轴股份-北交所首次覆盖报告：滚针轴承细分龙头，汽车轴承技术领先+机器人打开新成长空间_page13_图19轴承是机器人的重要组成部件之一.jpg	1	请你描述一下这个图片，以下为选项	该图片展示了人形机器人和工业机器人的驱动关节及其相关部件的分类。	该图片展示了不同类型的电机和减速器的结构。	该图片展示了轴承的不同类型及其应用领域。		A
frg	830	data/figure/frg/2024-07-04--通用设备-苏轴股份-北交所首次覆盖报告：滚针轴承细分龙头，汽车轴承技术领先+机器人打开新成长空间_page13_图19轴承是机器人的重要组成部件之一.jpg	2	根据第一轮的回答，图中的人形机器人驱动关节主要分为哪两类？	旋转驱动关节和直线驱动关节	电机和减速器	谐波减速器和RV减速器		A
frg	830	data/figure/frg/2024-07-04--通用设备-苏轴股份-北交所首次覆盖报告：滚针轴承细分龙头，汽车轴承技术领先+机器人打开新成长空间_page13_图19轴承是机器人的重要组成部件之一.jpg	3	在第二轮中提到的旋转驱动关节中，使用了哪些类型的减速器？	谐波减速器、行星减速器、RV减速器	深沟球轴承、交叉滚子轴承、柔性轴承	等截面薄壁轴承、薄壁角接触球轴承、薄壁深沟球轴承		A
frg	830	data/figure/frg/2024-07-04--通用设备-苏轴股份-北交所首次覆盖报告：滚针轴承细分龙头，汽车轴承技术领先+机器人打开新成长空间_page13_图19轴承是机器人的重要组成部件之一.jpg	4	在第五轮中提到的等截面薄壁轴承，其主要应用在哪个部位？	手臂/肩部/腰部/臀部	手腕/肘部/腕部	腿部/脚部		B
frg	831	data/figure/frg/2024-06-28--农牧饲渔-邦基科技-高端饲料领航者，有望充分受益后周期需求回暖_page17_图表28公司股权结构图截至2024Q1.jpg	1	请你描述一下这个图片，以下为选项	这是一张公司股权结构图	这是一张产品销售数据图	这是一张市场趋势分析图		A
frg	831	data/figure/frg/2024-06-28--农牧饲渔-邦基科技-高端饲料领航者，有望充分受益后周期需求回暖_page17_图表28公司股权结构图截至2024Q1.jpg	2	根据这张股权结构图，邦基科技的最大股东是谁，以下为选项	淄博邦盈	山东邦基集团	王由成		B
frg	831	data/figure/frg/2024-06-28--农牧饲渔-邦基科技-高端饲料领航者，有望充分受益后周期需求回暖_page17_图表28公司股权结构图截至2024Q1.jpg	3	山东邦基集团持有邦基科技的股份比例是多少，以下为选项	50%	53.5%	60%		A
frg	831	data/figure/frg/2024-06-28--农牧饲渔-邦基科技-高端饲料领航者，有望充分受益后周期需求回暖_page17_图表28公司股权结构图截至2024Q1.jpg	4	除了山东邦基集团外，第二大持股方是谁，以下为选项	王由成	青岛永合金丰	其它		A
frg	832	data/figure/frg/2024-06-25--农药兽药-中农立华-公司主业稳步复苏，出海业务加速布局！_page4_图1公司股权结构图.jpg	1	请你描述一下这个图片，以下为选项	这是一张公司股权结构图，显示了中农立华生物科技股份有限公司的股东及其持股比例。	这是一张财务报表，显示了公司的收入和支出情况。	这是一张市场分析报告，显示了公司的市场份额和竞争对手。		A
frg	832	data/figure/frg/2024-06-25--农药兽药-中农立华-公司主业稳步复苏，出海业务加速布局！_page4_图1公司股权结构图.jpg	2	根据这张股权结构图，谁是中农立华生物科技股份有限公司的最大股东？	中国供销集团有限公司	广东益隆投资有限公司	杜卫丰		A
frg	832	data/figure/frg/2024-06-25--农药兽药-中农立华-公司主业稳步复苏，出海业务加速布局！_page4_图1公司股权结构图.jpg	3	中国供销集团有限公司持有中农立华生物科技股份有限公司多少股份？	50.25%	9.45%	1.36%		A
frg	832	data/figure/frg/2024-06-25--农药兽药-中农立华-公司主业稳步复苏，出海业务加速布局！_page4_图1公司股权结构图.jpg	4	除了中国供销集团有限公司外，还有哪些股东持有超过1%的股份？	广东益隆投资有限公司、北京中农利成管理咨询有限公司、浙江浙农金泰生物科技有限公司	杜卫丰、洪坤、刘锋	中国农业银行股份有限公司大成新锐产业混合型证券投资基金、中阅战略优选2号私募证券投资基金		A
frg	832	data/figure/frg/2024-06-25--农药兽药-中农立华-公司主业稳步复苏，出海业务加速布局！_page4_图1公司股权结构图.jpg	5	如果中国供销集团有限公司将其持有的部分股份转让给其他股东，可能会对公司的控制权产生什么影响？	不会影响公司的控制权，因为其他股东的持股比例较低。	可能会影响公司的控制权，因为其他股东的持股比例较高。	无法确定，需要进一步分析其他因素。		B
frg	833	data/figure/frg/2024-06-21--专用设备-英维克-温控龙头，AI液冷时代迎新机遇_page7_图5英维克股权结构.jpg	1	请你描述一下这个图片，以下为选项	英维克的股权结构图	英维克的财务报表	英维克的产品线图		A
frg	833	data/figure/frg/2024-06-21--专用设备-英维克-温控龙头，AI液冷时代迎新机遇_page7_图5英维克股权结构.jpg	2	根据图片，英维克的最大股东是谁？以下为选项	齐勇	韦立川	刘军		A
frg	833	data/figure/frg/2024-06-21--专用设备-英维克-温控龙头，AI液冷时代迎新机遇_page7_图5英维克股权结构.jpg	3	齐勇通过哪个公司持有英维克的股份？以下为选项	英维克投资	深圳英维克信息	北京英维克新能源		A
frg	833	data/figure/frg/2024-06-21--专用设备-英维克-温控龙头，AI液冷时代迎新机遇_page7_图5英维克股权结构.jpg	4	韦立川持有的英维克股份比例是多少？以下为选项	2.83%	2.18%	1.96%		A
frg	833	data/figure/frg/2024-06-21--专用设备-英维克-温控龙头，AI液冷时代迎新机遇_page7_图5英维克股权结构.jpg	5	假设英维克计划进行一次大规模的资本运作，需要获得哪些子公司的同意？以下为选项	所有持股比例为100%的子公司	所有持股比例低于100%的子公司	所有子公司		B
frg	833	data/figure/frg/2024-06-21--专用设备-英维克-温控龙头，AI液冷时代迎新机遇_page7_图5英维克股权结构.jpg	6	如果英维克计划进行一次大规模的资本运作，需要获得哪些股东的同意？以下为选项	齐勇	齐勇和持股比例超过5%的股东	所有股东		B
frg	834	data/figure/frg/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page5_图2科达制造股权结构截至2024年一季报.jpg	1	请你描述一下这个图片，以下为选项	这是一张科达制造的股权结构图	这是一张公司的组织架构图	这是一张公司的财务报表		A
frg	834	data/figure/frg/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page5_图2科达制造股权结构截至2024年一季报.jpg	2	根据这张股权结构图，科达制造的最大股东是谁，以下为选项	中国联塑	广东联塑科技实业有限公司	新华联控股有限公司		A
frg	834	data/figure/frg/2024-06-19--专用设备-科达制造-领先掘金非洲建材蓝海，陶机主业仍具成长空间_page5_图2科达制造股权结构截至2024年一季报.jpg	3	根据这张股权结构图，科达制造的主要业务领域有哪些，以下为选项	陶瓷机械、建筑陶瓷生产及销售、锂电设备、新材料	金融投资、房地产开发、新能源	互联网技术、生物医药、环保产业		A
frg	835	data/figure/frg/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page13_图表17创始人家族持股87截止2023年报.jpg	1	请你描述一下这个图片，以下为选项	这是一张公司的股权结构图	这是一张公司的组织架构图	这是一张公司的财务报表图		A
frg	835	data/figure/frg/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page13_图表17创始人家族持股87截止2023年报.jpg	2	根据这张股权结构图，谁是实际控制人？以下为选项	周美月	张聪渊	张志邦		B
frg	835	data/figure/frg/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page13_图表17创始人家族持股87截止2023年报.jpg	3	张聪渊持有中山泓霆的股份比例是多少？以下为选项	40%	20%	15%		A
frg	835	data/figure/frg/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page13_图表17创始人家族持股87截止2023年报.jpg	4	除了张聪渊外，还有哪些人直接持有中山泓霆的股份？以下为选项	周美月、张志邦、张文馨、张育维	周美月、张志邦、张文馨、张育维、其他股东	周美月、张志邦、张文馨、张育维、万志企业		A
frg	835	data/figure/frg/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page13_图表17创始人家族持股87截止2023年报.jpg	5	万志企业通过俊耀集团间接持有中山华利实业集团股份有限公司的股份比例是多少？以下为选项	8.485%	84.85%	10%		A
frg	835	data/figure/frg/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page13_图表17创始人家族持股87截止2023年报.jpg	6	如果张聪渊将其持有的中山泓霆的股份全部转让给张志邦，那么张志邦将持有中山泓霆多少股份？以下为选项	60%	50%	40%		A
frg	836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg	1	请你描述一下这个图片，以下为选项	这是一张股权结构图，显示了安克创新科技股份有限公司的股东及其持股比例。	这是一张财务报表，显示了公司的收入和支出情况。	这是一张组织结构图，显示了公司的部门设置。		A
frg	836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg	2	根据第一轮的回答，这张股权结构图中最大的股东是谁？以下为选项	阳萌	赵东平	香港中央结算有限公司		A
frg	836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg	3	根据第二轮的回答，阳萌持有安克创新科技股份有限公司多少股份？以下为选项	44.04%	11.98%	8.76%		A
frg	836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg	4	根据第三轮的回答，除了阳萌之外，第二大个人股东是谁？以下为选项	赵东平	吴文龙	贺丽		A
frg	836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg	5	根据第四轮的回答，赵东平持有安克创新科技股份有限公司多少股份？以下为选项	11.98%	8.76%	4.25%		A
frg	836	data/figure/frg/2024-06-14--消费电子-安克创新-跨境电商龙头企业，成长动能充沛_page4_图2安克创新股份股权结构截至公司2024年一季报.jpg	6	根据第五轮的回答，如果阳萌和赵东平决定联合行动，他们总共持有安克创新科技股份有限公司多少股份？以下为选项	56.02%	55.82%	52.8%		A
frg	837	data/figure/frg/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page4_图2公司股权结构截止2024年Q1.jpg	1	请你描述一下这个图片，以下为选项	这是一张公司股权结构图，展示了马应龙公司的股东和子公司情况。	这是一张财务报表，展示了马应龙公司的收入和支出情况。	这是一张市场分析报告，展示了马应龙公司在行业中的地位。		A
frg	837	data/figure/frg/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page4_图2公司股权结构截止2024年Q1.jpg	2	根据第一轮的回答，这张股权结构图中，深圳市人民政府国有资产监督管理委员会通过哪家公司间接持有马应龙的股份？	中国宝安集团股份有限公司	武汉国有资本投资运营集团有限公司	其他		A
frg	837	data/figure/frg/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page4_图2公司股权结构截止2024年Q1.jpg	3	根据第二轮的回答，中国宝安集团股份有限公司持有马应龙多少股份？	29.27%	5.21%	65.52%		A
frg	837	data/figure/frg/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page4_图2公司股权结构截止2024年Q1.jpg	4	根据第四轮的回答，计算深圳市人民政府国有资产监督管理委员会通过中国宝安集团股份有限公司间接持有的马应龙股份比例时，使用了哪种数学运算？	加法	乘法	除法		B
frg	837	data/figure/frg/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page4_图2公司股权结构截止2024年Q1.jpg	5	根据第五轮的回答，武汉市人民政府国有资产监督管理委员会直接持有哪家公司100%的股份？	中国宝安集团股份有限公司	武汉国有资本投资运营集团有限公司	其他		B
frg	837	data/figure/frg/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page4_图2公司股权结构截止2024年Q1.jpg	6	根据第六轮的回答，武汉国有资本投资运营集团有限公司直接持有马应龙多少股份？	5.21%	29.27%	65.52%		A
frg	837	data/figure/frg/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page4_图2公司股权结构截止2024年Q1.jpg	7	根据第七轮的回答，武汉市人民政府国有资产监督管理委员会通过武汉国有资本投资运营集团有限公司间接持有马应龙多少股份？	5.21%	100%	57.50%		A
frg	837	data/figure/frg/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page4_图2公司股权结构截止2024年Q1.jpg	8	根据第八轮的回答，计算武汉市人民政府国有资产监督管理委员会通过武汉国有资本投资运营集团有限公司间接持有的马应龙股份比例时，使用了哪种数学运算？	加法	乘法	除法		B
frg	838	data/figure/frg/2024-06-04--食品饮料-巴比食品-连锁早餐领军企业，团餐业务积极拓展_page5_图16巴比食品股权结构截止2024年一季报.jpg	1	请你描述一下这个图片，以下为选项	巴比食品的股权结构图	巴比食品的财务报表	巴比食品的组织架构图		A
frg	838	data/figure/frg/2024-06-04--食品饮料-巴比食品-连锁早餐领军企业，团餐业务积极拓展_page5_图16巴比食品股权结构截止2024年一季报.jpg	2	根据图片，谁是巴比食品的最大股东？以下为选项	刘会平	丁仕霞	天津中饮		A
frg	838	data/figure/frg/2024-06-04--食品饮料-巴比食品-连锁早餐领军企业，团餐业务积极拓展_page5_图16巴比食品股权结构截止2024年一季报.jpg	3	刘会平的持股比例是多少？以下为选项	40.45%	7.61%	5.60%		A
frg	838	data/figure/frg/2024-06-04--食品饮料-巴比食品-连锁早餐领军企业，团餐业务积极拓展_page5_图16巴比食品股权结构截止2024年一季报.jpg	4	除了刘会平外，哪两位股东的持股比例相同？以下为选项	丁仕霞和丁仕梅	潘和杰和华润信托	天津中饮和天津巴比		C
frg	838	data/figure/frg/2024-06-04--食品饮料-巴比食品-连锁早餐领军企业，团餐业务积极拓展_page5_图16巴比食品股权结构截止2024年一季报.jpg	5	有限合伙人包括哪些公司？以下为选项	天津会平、天津中饮、天津巴比	嘉华天明、华润信托、养老保险	丁仕霞、丁仕梅、刘会平		A
frg	838	data/figure/frg/2024-06-04--食品饮料-巴比食品-连锁早餐领军企业，团餐业务积极拓展_page5_图16巴比食品股权结构截止2024年一季报.jpg	6	如果刘会平将其持有的股份全部转让给天津中饮，那么天津中饮的持股比例将变为多少？以下为选项	45.57%	46.57%	47.57%		A
frg	839	data/figure/frg/2024-05-31--医疗器械-美好医疗-呼吸机组件龙头，精密器械新星_page4_图表3股权华福证券结构图.jpg	1	请你描述一下这个图片，以下为选项	深圳市美好创亿医疗科技股份有限公司的股权结构图	深圳市美好创亿医疗科技股份有限公司的组织架构图	深圳市美好创亿医疗科技股份有限公司的财务报表		A
frg	839	data/figure/frg/2024-05-31--医疗器械-美好医疗-呼吸机组件龙头，精密器械新星_page4_图表3股权华福证券结构图.jpg	2	根据图片，深圳市美好创亿医疗科技股份有限公司的最大股东是谁，以下为选项	熊小川	美泰联实业	美创联合		A
frg	839	data/figure/frg/2024-05-31--医疗器械-美好医疗-呼吸机组件龙头，精密器械新星_page4_图表3股权华福证券结构图.jpg	3	熊小川持有深圳市美好创亿医疗科技股份有限公司的股份比例是多少，以下为选项	45.74%	7.62%	7.24%		A
frg	839	data/figure/frg/2024-05-31--医疗器械-美好医疗-呼吸机组件龙头，精密器械新星_page4_图表3股权华福证券结构图.jpg	4	除了熊小川外，第二大和第三大股东分别是谁，以下为选项	美泰联实业和美创联合	美创联合和宁波公诚勇毅	宁波公诚勇毅和美创银泰		A
frg	839	data/figure/frg/2024-05-31--医疗器械-美好医疗-呼吸机组件龙头，精密器械新星_page4_图表3股权华福证券结构图.jpg	5	根据图片，深圳市美好创亿医疗科技股份有限公司的子公司有哪些，以下为选项	惠州美好创亿、美好医疗香港、深圳天禧生物、美好创亿苏州、美好创亿健康科技	惠州美好创亿、美好医疗香港、深圳天禧生物、美好创亿苏州、其他	惠州美好创亿、美好医疗香港、深圳天禧生物、美好创亿苏州、美创银泰		A
frg	839	data/figure/frg/2024-05-31--医疗器械-美好医疗-呼吸机组件龙头，精密器械新星_page4_图表3股权华福证券结构图.jpg	6	假设深圳市美好创亿医疗科技股份有限公司计划进行一次股权重组，将熊小川的股份比例降低至30%，请问需要转让多少股份给其他股东，以下为选项	15.74%	10.74%	5.74%		A
frg	840	data/figure/frg/2024-05-28--仪器仪表-天罡股份-超声仪表领军企业，热表水表齐头并进_page11_图表16智能电子水表可分为射流电磁超声等.jpg	1	请你描述一下这个图片，以下为选项	水表分为传统机械水表和智能水表两大类	水表只有智能电子水表一种类型	水表只有传统机械水表一种类型		A
frg	840	data/figure/frg/2024-05-28--仪器仪表-天罡股份-超声仪表领军企业，热表水表齐头并进_page11_图表16智能电子水表可分为射流电磁超声等.jpg	2	根据第一轮的描述，智能水表可以进一步分为哪几种类型？	智能机械水表、智能电子水表	射流水表、电磁水表、超声波水表	传统机械水表、智能机械水表		A
frg	840	data/figure/frg/2024-05-28--仪器仪表-天罡股份-超声仪表领军企业，热表水表齐头并进_page11_图表16智能电子水表可分为射流电磁超声等.jpg	3	在第二轮中提到的智能电子水表又可以细分为哪几种？	射流水表、电磁水表、超声波水表	智能机械水表、智能电子水表	传统机械水表、智能机械水表		A
